"","year","inst","numx","men","women"
"3421",1987,4,8,10401,1268
"3422",1987,4,9,8154,2533
"3423",1987,4,10,8073,670
"3424",1987,4,11,7359,1729
"3425",1987,4,12,674,292
"3426",1987,4,13,586,93
"3427",1987,4,14,3690,481
"3428",1987,4,15,53791,240
"3429",1987,4,16,70813,1516
"3430",1987,4,17,58096,1787
"3431",1987,4,18,19184,1232
"3432",1987,4,19,2669,207
"3433",1987,4,20,778,9
"3434",1987,4,21,305,28
"3435",1987,4,22,3018,30
"3436",1987,4,23,0,0
"3437",1987,4,24,385,2
"3438",1987,4,25,2076,40
"3439",1987,4,26,18677,854
"3440",1987,4,27,426,41
"3441",1987,4,28,5614,240
"3442",1987,4,29,5224,756
"3443",1987,4,30,3986,931
"3444",1987,4,31,1652,20
"3445",1987,4,32,4466,270
"3446",1987,4,33,1385,55
"3447",1987,4,34,0,0
"3448",1987,4,35,5255,1566
"3449",1987,4,36,3083,146
"3450",1987,4,37,646,540
"3451",1987,4,38,15913,4553
"3452",1987,4,39,11816,3103
"3453",1987,4,40,12455,19435
"3454",1987,4,41,9,768
"3455",1987,4,42,2006,3610
"3456",1987,4,43,0,0
"3457",1987,4,44,38,8483
"3458",1987,4,45,100,7698
"3459",1987,4,46,0,6192
"3460",1987,4,47,0,851
"3461",1987,4,48,63,6427
"3462",1987,4,49,7349,9767
"3463",1987,4,50,0,0
"3464",1987,4,51,0,0
"3465",1987,4,52,0,0
"3466",1987,4,53,0,0
"3467",1987,4,54,0,0
"3468",1987,4,55,0,0
"3469",1987,4,56,0,0
"3470",1987,4,57,0,0
"3471",1987,4,58,15661,6097
"3472",1987,4,59,2374,6293
"3473",1987,4,60,2350,2403
"3474",1987,4,61,3841,2889
"3475",1987,4,62,2058,17845
"3476",1987,4,63,6030,3683
"3477",1987,4,64,1399,1412
"3478",1987,4,65,0,0
"3479",1987,4,66,122,1750
"3480",1987,4,67,991,115
"3481",1988,1,1,51014,127158
"3482",1988,1,2,15339,12607
"3483",1988,1,3,15082,9838
"3484",1988,1,4,17608,25452
"3485",1988,1,5,152973,22887
"3486",1988,1,6,437366,37732
"3487",1988,1,7,38487,22466
"3488",1988,1,8,14107,2362
"3489",1988,1,9,12668,3436
"3490",1988,1,10,13346,1275
"3491",1988,1,11,11153,3155
"3492",1988,1,12,3490,1580
"3493",1988,1,13,2855,469
"3494",1988,1,14,7232,1273
"3495",1988,1,15,78243,405
"3496",1988,1,16,102770,2668
"3497",1988,1,17,75125,2793
"3498",1988,1,18,38715,2902
"3499",1988,1,19,5527,336
"3500",1988,1,20,1512,20
"3501",1988,1,21,1614,64
"3502",1988,1,22,6664,87
"3503",1988,1,23,1743,190
"3504",1988,1,24,935,14
"3505",1988,1,25,2838,69
"3506",1988,1,26,19819,907
"3507",1988,1,27,1351,204
"3508",1988,1,28,19882,810
"3509",1988,1,29,10866,2328
"3510",1988,1,30,8010,2291
"3511",1988,1,31,5060,133
"3512",1988,1,32,5072,437
"3513",1988,1,33,3632,336
"3514",1988,1,34,554,128
"3515",1988,1,35,8331,2872
"3516",1988,1,36,6600,543
"3517",1988,1,37,3898,1558
"3518",1988,1,38,41673,10339
"3519",1988,1,39,16132,4470
"3520",1988,1,40,14956,22574
"3521",1988,1,41,9,1389
"3522",1988,1,42,2653,4243
"3523",1988,1,43,1572,63
"3524",1988,1,44,83,10029
"3525",1988,1,45,167,9037
"3526",1988,1,46,5,7106
"3527",1988,1,47,69,1182
"3528",1988,1,48,71,6803
"3529",1988,1,49,8829,11934
"3530",1988,1,50,20059,28037
"3531",1988,1,51,10027,8302
"3532",1988,1,52,56,30
"3533",1988,1,53,2807,2643
"3534",1988,1,54,36,77
"3535",1988,1,55,83,245
"3536",1988,1,56,1171,3151
"3537",1988,1,57,407,3235
"3538",1988,1,58,15963,6561
"3539",1988,1,59,5005,10301
"3540",1988,1,60,3167,3067
"3541",1988,1,61,4415,3195
"3542",1988,1,62,2427,18973
"3543",1988,1,63,6306,4263
"3544",1988,1,64,2472,1996
"3545",1988,1,65,1062,700
"3546",1988,1,66,4027,2189
"3547",1988,1,67,7551,717
"3548",1988,2,1,4950,8348
"3549",1988,2,2,1142,906
"3550",1988,2,3,641,569
"3551",1988,2,4,4475,5346
"3552",1988,2,5,17909,3631
"3553",1988,2,6,34183,4894
"3554",1988,2,7,1186,427
"3555",1988,2,8,3060,914
"3556",1988,2,9,4102,984
"3557",1988,2,10,4952,610
"3558",1988,2,11,3730,1317
"3559",1988,2,12,2566,1230
"3560",1988,2,13,2134,360
"3561",1988,2,14,3473,452
"3562",1988,2,15,22377,111
"3563",1988,2,16,28496,979
"3564",1988,2,17,15912,725
"3565",1988,2,18,18509,1556
"3566",1988,2,19,2753,112
"3567",1988,2,20,740,11
"3568",1988,2,21,1327,40
"3569",1988,2,22,3749,53
"3570",1988,2,23,1743,190
"3571",1988,2,24,400,6
"3572",1988,2,25,367,3
"3573",1988,2,26,330,12
"3574",1988,2,27,727,138
"3575",1988,2,28,13155,478
"3576",1988,2,29,5426,1377
"3577",1988,2,30,3839,1208
"3578",1988,2,31,3357,94
"3579",1988,2,32,786,149
"3580",1988,2,33,2188,257
"3581",1988,2,34,554,128
"3582",1988,2,35,2687,997
"3583",1988,2,36,3529,399
"3584",1988,2,37,3278,986
"3585",1988,2,38,22804,4802
"3586",1988,2,39,4136,1079
"3587",1988,2,40,1856,2488
"3588",1988,2,41,0,355
"3589",1988,2,42,579,584
"3590",1988,2,43,1572,63
"3591",1988,2,44,0,282
"3592",1988,2,45,0,279
"3593",1988,2,46,0,299
"3594",1988,2,47,0,151
"3595",1988,2,48,0,164
"3596",1988,2,49,1624,1963
"3597",1988,2,50,20059,28037
"3598",1988,2,51,10027,8302
"3599",1988,2,52,56,30
"3600",1988,2,53,2807,2643
"3601",1988,2,54,36,77
"3602",1988,2,55,83,245
"3603",1988,2,56,1171,3151
"3604",1988,2,57,407,3235
"3605",1988,2,58,508,165
"3606",1988,2,59,2012,2811
"3607",1988,2,60,304,121
"3608",1988,2,61,133,75
"3609",1988,2,62,332,686
"3610",1988,2,63,426,316
"3611",1988,2,64,531,322
"3612",1988,2,65,800,603
"3613",1988,2,66,3917,1130
"3614",1988,2,67,6404,578
"3615",1988,3,1,2485,6836
"3616",1988,3,2,109,121
"3617",1988,3,3,19,153
"3618",1988,3,4,493,921
"3619",1988,3,5,1959,497
"3620",1988,3,6,12155,2472
"3621",1988,3,7,293,731
"3622",1988,3,8,0,0
"3623",1988,3,9,210,28
"3624",1988,3,10,304,23
"3625",1988,3,11,231,90
"3626",1988,3,12,135,54
"3627",1988,3,13,120,13
"3628",1988,3,14,348,289
"3629",1988,3,15,1425,9
"3630",1988,3,16,1433,35
"3631",1988,3,17,697,62
"3632",1988,3,18,958,64
"3633",1988,3,19,209,5
"3634",1988,3,20,0,0
"3635",1988,3,21,0,0
"3636",1988,3,22,443,5
"3637",1988,3,23,0,0
"3638",1988,3,24,138,5
"3639",1988,3,25,251,14
"3640",1988,3,26,289,8
"3641",1988,3,27,0,0
"3642",1988,3,28,0,0
"3643",1988,3,29,325,102
"3644",1988,3,30,215,92
"3645",1988,3,31,121,13
"3646",1988,3,32,0,0
"3647",1988,3,33,158,18
"3648",1988,3,34,0,0
"3649",1988,3,35,112,105
"3650",1988,3,36,0,0
"3651",1988,3,37,0,0
"3652",1988,3,38,3375,838
"3653",1988,3,39,533,179
"3654",1988,3,40,750,684
"3655",1988,3,41,0,98
"3656",1988,3,42,0,0
"3657",1988,3,43,0,0
"3658",1988,3,44,0,959
"3659",1988,3,45,65,881
"3660",1988,3,46,5,446
"3661",1988,3,47,69,162
"3662",1988,3,48,1,251
"3663",1988,3,49,0,0
"3664",1988,3,50,0,0
"3665",1988,3,51,0,0
"3666",1988,3,52,0,0
"3667",1988,3,53,0,0
"3668",1988,3,54,0,0
"3669",1988,3,55,0,0
"3670",1988,3,56,0,0
"3671",1988,3,57,0,0
"3672",1988,3,58,0,0
"3673",1988,3,59,520,969
"3674",1988,3,60,513,417
"3675",1988,3,61,256,158
"3676",1988,3,62,85,432
"3677",1988,3,63,97,183
"3678",1988,3,64,0,0
"3679",1988,3,65,262,97
"3680",1988,3,66,0,0
"3681",1988,3,67,0,0
"3682",1988,4,1,43579,111974
"3683",1988,4,2,14088,11580
"3684",1988,4,3,14422,9116
"3685",1988,4,4,12640,19185
"3686",1988,4,5,133105,18759
"3687",1988,4,6,391028,30366
"3688",1988,4,7,37008,21308
"3689",1988,4,8,11047,1448
"3690",1988,4,9,8356,2424
"3691",1988,4,10,8090,642
"3692",1988,4,11,7192,1748
"3693",1988,4,12,789,296
"3694",1988,4,13,601,96
"3695",1988,4,14,3411,532
"3696",1988,4,15,54441,285
"3697",1988,4,16,72841,1654
"3698",1988,4,17,58516,2006
"3699",1988,4,18,19248,1282
"3700",1988,4,19,2565,219
"3701",1988,4,20,772,9
"3702",1988,4,21,287,24
"3703",1988,4,22,2472,29
"3704",1988,4,23,0,0
"3705",1988,4,24,397,3
"3706",1988,4,25,2220,52
"3707",1988,4,26,19200,887
"3708",1988,4,27,624,66
"3709",1988,4,28,6727,332
"3710",1988,4,29,5115,849
"3711",1988,4,30,3956,991
"3712",1988,4,31,1582,26
"3713",1988,4,32,4286,288
"3714",1988,4,33,1286,61
"3715",1988,4,34,0,0
"3716",1988,4,35,5532,1770
"3717",1988,4,36,3071,144
"3718",1988,4,37,620,572
"3719",1988,4,38,15494,4699
"3720",1988,4,39,11463,3212
"3721",1988,4,40,12350,19402
"3722",1988,4,41,9,936
"3723",1988,4,42,2074,3659
"3724",1988,4,43,0,0
"3725",1988,4,44,83,8788
"3726",1988,4,45,102,7877
"3727",1988,4,46,0,6361
"3728",1988,4,47,0,869
"3729",1988,4,48,70,6388
"3730",1988,4,49,7205,9971
"3731",1988,4,50,0,0
"3732",1988,4,51,0,0
"3733",1988,4,52,0,0
"3734",1988,4,53,0,0
"3735",1988,4,54,0,0
"3736",1988,4,55,0,0
"3737",1988,4,56,0,0
"3738",1988,4,57,0,0
"3739",1988,4,58,15455,6396
"3740",1988,4,59,2473,6521
"3741",1988,4,60,2350,2529
"3742",1988,4,61,4026,2962
"3743",1988,4,62,2010,17855
"3744",1988,4,63,5783,3764
"3745",1988,4,64,1941,1674
"3746",1988,4,65,0,0
"3747",1988,4,66,110,1059
"3748",1988,4,67,1147,139
"3749",1989,1,1,51599,135132
"3750",1989,1,2,16128,13771
"3751",1989,1,3,15906,10767
"3752",1989,1,4,18364,28720
"3753",1989,1,5,158246,26486
"3754",1989,1,6,448240,45371
"3755",1989,1,7,39659,24211
"3756",1989,1,8,14514,2909
"3757",1989,1,9,13669,3472
"3758",1989,1,10,13615,1279
"3759",1989,1,11,11037,3288
"3760",1989,1,12,3757,1785
"3761",1989,1,13,2910,511
"3762",1989,1,14,7314,1360
"3763",1989,1,15,79685,491
"3764",1989,1,16,107789,2795
"3765",1989,1,17,75754,3261
"3766",1989,1,18,39431,3172
"3767",1989,1,19,5490,319
"3768",1989,1,20,1549,20
"3769",1989,1,21,1549,61
"3770",1989,1,22,6598,88
"3771",1989,1,23,1684,200
"3772",1989,1,24,972,14
"3773",1989,1,25,2932,90
"3774",1989,1,26,20126,959
"3775",1989,1,27,1501,233
"3776",1989,1,28,21505,1137
"3777",1989,1,29,10753,2514
"3778",1989,1,30,7972,2388
"3779",1989,1,31,4623,160
"3780",1989,1,32,5045,467
"3781",1989,1,33,3344,404
"3782",1989,1,34,519,130
"3783",1989,1,35,8665,3350
"3784",1989,1,36,6558,612
"3785",1989,1,37,5251,2220
"3786",1989,1,38,40547,10742
"3787",1989,1,39,15469,4531
"3788",1989,1,40,15070,22726
"3789",1989,1,41,14,1529
"3790",1989,1,42,2746,4338
"3791",1989,1,43,1613,74
"3792",1989,1,44,121,10968
"3793",1989,1,45,192,9263
"3794",1989,1,46,5,7306
"3795",1989,1,47,67,1280
"3796",1989,1,48,70,6522
"3797",1989,1,49,8668,12355
"3798",1989,1,50,19362,26769
"3799",1989,1,51,9840,8421
"3800",1989,1,52,44,32
"3801",1989,1,53,2619,2440
"3802",1989,1,54,39,84
"3803",1989,1,55,78,236
"3804",1989,1,56,1123,3095
"3805",1989,1,57,438,3028
"3806",1989,1,58,16049,6889
"3807",1989,1,59,6202,11754
"3808",1989,1,60,3253,3278
"3809",1989,1,61,4633,3375
"3810",1989,1,62,2436,19392
"3811",1989,1,63,6115,4523
"3812",1989,1,64,2708,2187
"3813",1989,1,65,1241,856
"3814",1989,1,66,3927,2383
"3815",1989,1,67,7270,804
"3816",1989,2,1,4971,8929
"3817",1989,2,2,1200,960
"3818",1989,2,3,644,623
"3819",1989,2,4,4557,5553
"3820",1989,2,5,18430,4146
"3821",1989,2,6,34570,5672
"3822",1989,2,7,1290,492
"3823",1989,2,8,3131,1046
"3824",1989,2,9,4310,1012
"3825",1989,2,10,5122,625
"3826",1989,2,11,3757,1434
"3827",1989,2,12,2616,1331
"3828",1989,2,13,2187,396
"3829",1989,2,14,3631,501
"3830",1989,2,15,22796,145
"3831",1989,2,16,31256,1063
"3832",1989,2,17,16334,863
"3833",1989,2,18,18895,1697
"3834",1989,2,19,2698,102
"3835",1989,2,20,783,12
"3836",1989,2,21,1281,43
"3837",1989,2,22,3676,46
"3838",1989,2,23,1684,200
"3839",1989,2,24,418,4
"3840",1989,2,25,405,7
"3841",1989,2,26,276,9
"3842",1989,2,27,644,118
"3843",1989,2,28,13940,654
"3844",1989,2,29,5231,1465
"3845",1989,2,30,3611,1171
"3846",1989,2,31,3008,99
"3847",1989,2,32,753,139
"3848",1989,2,33,1993,287
"3849",1989,2,34,519,130
"3850",1989,2,35,2756,1125
"3851",1989,2,36,3500,458
"3852",1989,2,37,4529,1564
"3853",1989,2,38,22021,5040
"3854",1989,2,39,3893,1090
"3855",1989,2,40,1937,2458
"3856",1989,2,41,2,348
"3857",1989,2,42,600,650
"3858",1989,2,43,1613,74
"3859",1989,2,44,0,294
"3860",1989,2,45,0,294
"3861",1989,2,46,0,307
"3862",1989,2,47,0,149
"3863",1989,2,48,0,172
"3864",1989,2,49,1637,2095
"3865",1989,2,50,19362,26769
"3866",1989,2,51,9840,8421
"3867",1989,2,52,44,32
"3868",1989,2,53,2619,2440
"3869",1989,2,54,39,84
"3870",1989,2,55,78,236
"3871",1989,2,56,1123,3095
"3872",1989,2,57,438,3028
"3873",1989,2,58,513,172
"3874",1989,2,59,3371,4322
"3875",1989,2,60,314,128
"3876",1989,2,61,134,75
"3877",1989,2,62,328,707
"3878",1989,2,63,416,343
"3879",1989,2,64,537,331
"3880",1989,2,65,946,743
"3881",1989,2,66,3827,1163
"3882",1989,2,67,6326,691
"3883",1989,3,1,2414,6880
"3884",1989,3,2,127,139
"3885",1989,3,3,11,154
"3886",1989,3,4,541,1068
"3887",1989,3,5,1981,576
"3888",1989,3,6,12400,2813
"3889",1989,3,7,365,764
"3890",1989,3,8,0,0
"3891",1989,3,9,216,64
"3892",1989,3,10,308,21
"3893",1989,3,11,224,96
"3894",1989,3,12,134,63
"3895",1989,3,13,117,19
"3896",1989,3,14,364,285
"3897",1989,3,15,1479,11
"3898",1989,3,16,1485,35
"3899",1989,3,17,699,73
"3900",1989,3,18,932,81
"3901",1989,3,19,212,6
"3902",1989,3,20,0,0
"3903",1989,3,21,0,0
"3904",1989,3,22,435,9
"3905",1989,3,23,0,0
"3906",1989,3,24,138,6
"3907",1989,3,25,300,16
"3908",1989,3,26,331,12
"3909",1989,3,27,0,0
"3910",1989,3,28,0,0
"3911",1989,3,29,304,116
"3912",1989,3,30,210,102
"3913",1989,3,31,120,10
"3914",1989,3,32,0,0
"3915",1989,3,33,155,26
"3916",1989,3,34,0,0
"3917",1989,3,35,134,121
"3918",1989,3,36,0,0
"3919",1989,3,37,72,41
"3920",1989,3,38,3324,850
"3921",1989,3,39,509,167
"3922",1989,3,40,786,675
"3923",1989,3,41,0,95
"3924",1989,3,42,0,0
"3925",1989,3,43,0,0
"3926",1989,3,44,0,984
"3927",1989,3,45,78,889
"3928",1989,3,46,5,420
"3929",1989,3,47,67,184
"3930",1989,3,48,1,262
"3931",1989,3,49,0,0
"3932",1989,3,50,0,0
"3933",1989,3,51,0,0
"3934",1989,3,52,0,0
"3935",1989,3,53,0,0
"3936",1989,3,54,0,0
"3937",1989,3,55,0,0
"3938",1989,3,56,0,0
"3939",1989,3,57,0,0
"3940",1989,3,58,0,0
"3941",1989,3,59,460,937
"3942",1989,3,60,487,472
"3943",1989,3,61,250,169
"3944",1989,3,62,96,459
"3945",1989,3,63,118,212
"3946",1989,3,64,0,0
"3947",1989,3,65,295,113
"3948",1989,3,66,0,0
"3949",1989,3,67,0,0
"3950",1989,4,1,44214,119323
"3951",1989,4,2,14801,12672
"3952",1989,4,3,15251,9990
"3953",1989,4,4,13266,22099
"3954",1989,4,5,137835,21764
"3955",1989,4,6,401270,36886
"3956",1989,4,7,38004,22955
"3957",1989,4,8,11383,1863
"3958",1989,4,9,9143,2396
"3959",1989,4,10,8185,633
"3960",1989,4,11,7056,1758
"3961",1989,4,12,1007,391
"3962",1989,4,13,606,96
"3963",1989,4,14,3319,574
"3964",1989,4,15,55410,335
"3965",1989,4,16,75048,1697
"3966",1989,4,17,58721,2325
"3967",1989,4,18,19604,1394
"3968",1989,4,19,2580,211
"3969",1989,4,20,766,8
"3970",1989,4,21,268,18
"3971",1989,4,22,2487,33
"3972",1989,4,23,0,0
"3973",1989,4,24,416,4
"3974",1989,4,25,2227,67
"3975",1989,4,26,19519,938
"3976",1989,4,27,857,115
"3977",1989,4,28,7565,483
"3978",1989,4,29,5218,933
"3979",1989,4,30,4151,1115
"3980",1989,4,31,1495,51
"3981",1989,4,32,4292,328
"3982",1989,4,33,1196,91
"3983",1989,4,34,0,0
"3984",1989,4,35,5775,2104
"3985",1989,4,36,3058,154
"3986",1989,4,37,650,615
"3987",1989,4,38,15202,4852
"3988",1989,4,39,11067,3274
"3989",1989,4,40,12347,19593
"3990",1989,4,41,12,1086
"3991",1989,4,42,2146,3688
"3992",1989,4,43,0,0
"3993",1989,4,44,121,9690
"3994",1989,4,45,114,8080
"3995",1989,4,46,0,6579
"3996",1989,4,47,0,947
"3997",1989,4,48,69,6088
"3998",1989,4,49,7031,10260
"3999",1989,4,50,0,0
"4000",1989,4,51,0,0
"4001",1989,4,52,0,0
"4002",1989,4,53,0,0
"4003",1989,4,54,0,0
"4004",1989,4,55,0,0
"4005",1989,4,56,0,0
"4006",1989,4,57,0,0
"4007",1989,4,58,15536,6717
"4008",1989,4,59,2371,6495
"4009",1989,4,60,2452,2678
"4010",1989,4,61,4249,3131
"4011",1989,4,62,2012,18226
"4012",1989,4,63,5581,3968
"4013",1989,4,64,2171,1856
"4014",1989,4,65,0,0
"4015",1989,4,66,100,1220
"4016",1989,4,67,944,113
"4017",1990,1,1,53523,141972
"4018",1990,1,2,16092,14335
"4019",1990,1,3,15597,11200
"4020",1990,1,4,17884,31991
"4021",1990,1,5,160201,30204
"4022",1990,1,6,455233,54609
"4023",1990,1,7,42183,26793
"4024",1990,1,8,14778,3324
"4025",1990,1,9,14600,3597
"4026",1990,1,10,13861,1304
"4027",1990,1,11,11006,3395
"4028",1990,1,12,4059,1939
"4029",1990,1,13,2879,574
"4030",1990,1,14,8046,1518
"4031",1990,1,15,81062,576
"4032",1990,1,16,112621,3226
"4033",1990,1,17,75797,4135
"4034",1990,1,18,40340,3532
"4035",1990,1,19,5539,325
"4036",1990,1,20,1545,24
"4037",1990,1,21,1471,50
"4038",1990,1,22,5513,97
"4039",1990,1,23,1598,198
"4040",1990,1,24,1010,14
"4041",1990,1,25,3022,101
"4042",1990,1,26,20438,1083
"4043",1990,1,27,1612,289
"4044",1990,1,28,23893,1535
"4045",1990,1,29,10267,2858
"4046",1990,1,30,7869,2540
"4047",1990,1,31,4279,177
"4048",1990,1,32,5206,522
"4049",1990,1,33,3037,443
"4050",1990,1,34,429,126
"4051",1990,1,35,8369,3534
"4052",1990,1,36,6497,710
"4053",1990,1,37,6853,3061
"4054",1990,1,38,39347,11117
"4055",1990,1,39,14754,4665
"4056",1990,1,40,14950,22701
"4057",1990,1,41,18,1530
"4058",1990,1,42,2852,4467
"4059",1990,1,43,1463,71
"4060",1990,1,44,170,10899
"4061",1990,1,45,230,9371
"4062",1990,1,46,5,7429
"4063",1990,1,47,55,1278
"4064",1990,1,48,68,6917
"4065",1990,1,49,8633,12664
"4066",1990,1,50,18447,25663
"4067",1990,1,51,9702,8664
"4068",1990,1,52,46,32
"4069",1990,1,53,2382,2299
"4070",1990,1,54,42,89
"4071",1990,1,55,71,214
"4072",1990,1,56,1033,3069
"4073",1990,1,57,421,2973
"4074",1990,1,58,16074,7181
"4075",1990,1,59,7665,13596
"4076",1990,1,60,3262,3469
"4077",1990,1,61,4753,3616
"4078",1990,1,62,2451,19602
"4079",1990,1,63,5974,4845
"4080",1990,1,64,2900,2377
"4081",1990,1,65,1260,938
"4082",1990,1,66,3904,2282
"4083",1990,1,67,7181,977
"4084",1990,2,1,4922,9286
"4085",1990,2,2,1266,1007
"4086",1990,2,3,672,673
"4087",1990,2,4,4610,5687
"4088",1990,2,5,18490,4636
"4089",1990,2,6,34910,6367
"4090",1990,2,7,1374,566
"4091",1990,2,8,3140,1131
"4092",1990,2,9,4560,1083
"4093",1990,2,10,5194,632
"4094",1990,2,11,3773,1485
"4095",1990,2,12,2746,1396
"4096",1990,2,13,2167,450
"4097",1990,2,14,3699,523
"4098",1990,2,15,23455,178
"4099",1990,2,16,33783,1267
"4100",1990,2,17,16509,1048
"4101",1990,2,18,19500,1842
"4102",1990,2,19,2681,105
"4103",1990,2,20,801,11
"4104",1990,2,21,1178,39
"4105",1990,2,22,3143,43
"4106",1990,2,23,1598,198
"4107",1990,2,24,431,3
"4108",1990,2,25,434,9
"4109",1990,2,26,210,7
"4110",1990,2,27,558,102
"4111",1990,2,28,14927,859
"4112",1990,2,29,4749,1576
"4113",1990,2,30,3288,1134
"4114",1990,2,31,2565,96
"4115",1990,2,32,693,136
"4116",1990,2,33,1732,285
"4117",1990,2,34,429,126
"4118",1990,2,35,2649,1140
"4119",1990,2,36,3436,526
"4120",1990,2,37,6026,2229
"4121",1990,2,38,21290,5215
"4122",1990,2,39,3692,1094
"4123",1990,2,40,2008,2410
"4124",1990,2,41,3,350
"4125",1990,2,42,657,738
"4126",1990,2,43,1463,71
"4127",1990,2,44,0,298
"4128",1990,2,45,0,302
"4129",1990,2,46,0,320
"4130",1990,2,47,0,158
"4131",1990,2,48,0,175
"4132",1990,2,49,1654,2144
"4133",1990,2,50,18447,25663
"4134",1990,2,51,9702,8664
"4135",1990,2,52,46,32
"4136",1990,2,53,2382,2299
"4137",1990,2,54,42,89
"4138",1990,2,55,71,214
"4139",1990,2,56,1033,3069
"4140",1990,2,57,421,2973
"4141",1990,2,58,539,167
"4142",1990,2,59,4981,6000
"4143",1990,2,60,306,134
"4144",1990,2,61,137,72
"4145",1990,2,62,319,721
"4146",1990,2,63,414,364
"4147",1990,2,64,528,351
"4148",1990,2,65,964,826
"4149",1990,2,66,3771,1232
"4150",1990,2,67,6211,837
"4151",1990,3,1,2308,6946
"4152",1990,3,2,145,150
"4153",1990,3,3,10,148
"4154",1990,3,4,619,1311
"4155",1990,3,5,2030,628
"4156",1990,3,6,13037,3170
"4157",1990,3,7,414,850
"4158",1990,3,8,0,0
"4159",1990,3,9,219,98
"4160",1990,3,10,302,19
"4161",1990,3,11,257,92
"4162",1990,3,12,138,69
"4163",1990,3,13,115,26
"4164",1990,3,14,533,322
"4165",1990,3,15,1575,18
"4166",1990,3,16,1622,56
"4167",1990,3,17,693,75
"4168",1990,3,18,940,95
"4169",1990,3,19,215,5
"4170",1990,3,20,0,0
"4171",1990,3,21,0,0
"4172",1990,3,22,448,14
"4173",1990,3,23,0,0
"4174",1990,3,24,132,8
"4175",1990,3,25,315,20
"4176",1990,3,26,323,15
"4177",1990,3,27,0,0
"4178",1990,3,28,0,0
"4179",1990,3,29,308,126
"4180",1990,3,30,194,109
"4181",1990,3,31,118,10
"4182",1990,3,32,0,0
"4183",1990,3,33,139,34
"4184",1990,3,34,0,0
"4185",1990,3,35,145,121
"4186",1990,3,36,0,0
"4187",1990,3,37,148,83
"4188",1990,3,38,3328,844
"4189",1990,3,39,484,167
"4190",1990,3,40,780,753
"4191",1990,3,41,0,95
"4192",1990,3,42,0,0
"4193",1990,3,43,0,0
"4194",1990,3,44,5,1069
"4195",1990,3,45,92,917
"4196",1990,3,46,5,387
"4197",1990,3,47,55,172
"4198",1990,3,48,1,248
"4199",1990,3,49,0,0
"4200",1990,3,50,0,0
"4201",1990,3,51,0,0
"4202",1990,3,52,0,0
"4203",1990,3,53,0,0
"4204",1990,3,54,0,0
"4205",1990,3,55,0,0
"4206",1990,3,56,0,0
"4207",1990,3,57,0,0
"4208",1990,3,58,0,0
"4209",1990,3,59,465,912
"4210",1990,3,60,494,478
"4211",1990,3,61,243,175
"4212",1990,3,62,113,516
"4213",1990,3,63,124,208
"4214",1990,3,64,0,0
"4215",1990,3,65,296,112
"4216",1990,3,66,0,0
"4217",1990,3,67,0,0
"4218",1990,4,1,46293,125740
"4219",1990,4,2,14681,13178
"4220",1990,4,3,14915,10379
"4221",1990,4,4,12655,24993
"4222",1990,4,5,139681,24940
"4223",1990,4,6,407286,45072
"4224",1990,4,7,40395,25377
"4225",1990,4,8,11638,2193
"4226",1990,4,9,9821,2416
"4227",1990,4,10,8365,653
"4228",1990,4,11,6976,1818
"4229",1990,4,12,1175,474
"4230",1990,4,13,597,98
"4231",1990,4,14,3814,673
"4232",1990,4,15,56032,380
"4233",1990,4,16,77216,1903
"4234",1990,4,17,58595,3012
"4235",1990,4,18,19900,1595
"4236",1990,4,19,2643,215
"4237",1990,4,20,744,13
"4238",1990,4,21,293,11
"4239",1990,4,22,1922,40
"4240",1990,4,23,0,0
"4241",1990,4,24,447,3
"4242",1990,4,25,2273,72
"4243",1990,4,26,19905,1061
"4244",1990,4,27,1054,187
"4245",1990,4,28,8966,676
"4246",1990,4,29,5210,1156
"4247",1990,4,30,4387,1297
"4248",1990,4,31,1596,71
"4249",1990,4,32,4513,386
"4250",1990,4,33,1166,124
"4251",1990,4,34,0,0
"4252",1990,4,35,5575,2273
"4253",1990,4,36,3061,184
"4254",1990,4,37,679,749
"4255",1990,4,38,14729,5058
"4256",1990,4,39,10578,3404
"4257",1990,4,40,12162,19538
"4258",1990,4,41,15,1085
"4259",1990,4,42,2195,3729
"4260",1990,4,43,0,0
"4261",1990,4,44,165,9532
"4262",1990,4,45,138,8152
"4263",1990,4,46,0,6722
"4264",1990,4,47,0,948
"4265",1990,4,48,67,6494
"4266",1990,4,49,6979,10520
"4267",1990,4,50,0,0
"4268",1990,4,51,0,0
"4269",1990,4,52,0,0
"4270",1990,4,53,0,0
"4271",1990,4,54,0,0
"4272",1990,4,55,0,0
"4273",1990,4,56,0,0
"4274",1990,4,57,0,0
"4275",1990,4,58,15535,7014
"4276",1990,4,59,2219,6684
"4277",1990,4,60,2462,2857
"4278",1990,4,61,4373,3369
"4279",1990,4,62,2019,18365
"4280",1990,4,63,5436,4273
"4281",1990,4,64,2372,2026
"4282",1990,4,65,0,0
"4283",1990,4,66,133,1050
"4284",1990,4,67,970,140
"4285",1991,1,1,54724,147434
"4286",1991,1,2,16480,14415
"4287",1991,1,3,16065,11828
"4288",1991,1,4,18609,35867
"4289",1991,1,5,161403,33642
"4290",1991,1,6,465153,64614
"4291",1991,1,7,43900,28920
"4292",1991,1,8,15378,3899
"4293",1991,1,9,15446,3852
"4294",1991,1,10,13950,1390
"4295",1991,1,11,10981,3494
"4296",1991,1,12,4106,2122
"4297",1991,1,13,2861,623
