"","year","inst","numx","men","women"
"3221",1987,3,21,0,0
"3222",1987,3,22,108,1
"3223",1987,3,23,0,0
"3224",1987,3,24,29,1
"3225",1987,3,25,27,1
"3226",1987,3,26,24,2
"3227",1987,3,27,0,0
"3228",1987,3,28,0,0
"3229",1987,3,29,79,25
"3230",1987,3,30,61,15
"3231",1987,3,31,21,6
"3232",1987,3,32,0,0
"3233",1987,3,33,37,1
"3234",1987,3,34,0,0
"3235",1987,3,35,21,16
"3236",1987,3,36,0,0
"3237",1987,3,37,0,0
"3238",1987,3,38,279.5,65.5
"3239",1987,3,39,50.5,16.5
"3240",1987,3,40,148,175
"3241",1987,3,41,0,21
"3242",1987,3,42,0,0
"3243",1987,3,43,0,0
"3244",1987,3,44,0,216
"3245",1987,3,45,0,213
"3246",1987,3,46,1,128
"3247",1987,3,47,8,39
"3248",1987,3,48,0,64
"3249",1987,3,49,0,0
"3250",1987,3,50,0,0
"3251",1987,3,51,0,0
"3252",1987,3,52,0,0
"3253",1987,3,53,0,0
"3254",1987,3,54,0,0
"3255",1987,3,55,0,0
"3256",1987,3,56,0,0
"3257",1987,3,57,0,0
"3258",1987,3,58,0,0
"3259",1987,3,59,55.5,117
"3260",1987,3,60,97,92
"3261",1987,3,61,54,39
"3262",1987,3,62,16,109
"3263",1987,3,63,4,11.5
"3264",1987,3,64,25.5,9.5
"3265",1987,4,1,9503,23241
"3266",1987,4,2,3072,2622
"3267",1987,4,3,2764,1665
"3268",1987,4,4,1782,2966
"3269",1987,4,5,27690,3155
"3270",1987,4,6,81383,4606
"3271",1987,4,7,7414,4333
"3272",1987,4,8,1924,198
"3273",1987,4,9,1751,603
"3274",1987,4,10,1738,178
"3275",1987,4,11,1636,460
"3276",1987,4,12,159,73
"3277",1987,4,13,113,17
"3278",1987,4,14,655,91
"3279",1987,4,15,11359,34
"3280",1987,4,16,14355,303
"3281",1987,4,17,12328,355
"3282",1987,4,18,4254,258
"3283",1987,4,19,652,57
"3284",1987,4,20,181,3
"3285",1987,4,21,40,2
"3286",1987,4,22,604,4
"3287",1987,4,23,0,0
"3288",1987,4,24,65,0
"3289",1987,4,25,402,11
"3290",1987,4,26,4088,239
"3291",1987,4,27,74,9
"3292",1987,4,28,1032,34
"3293",1987,4,29,1215,104
"3294",1987,4,30,854,204
"3295",1987,4,31,320,4
"3296",1987,4,32,1025,52
"3297",1987,4,33,297,11
"3298",1987,4,34,0,0
"3299",1987,4,35,1182,369
"3300",1987,4,36,659,30
"3301",1987,4,37,129,124
"3302",1987,4,38,1226,318
"3303",1987,4,39,959.5,251
"3304",1987,4,40,2400,4343
"3305",1987,4,41,2,105
"3306",1987,4,42,178.5,383.5
"3307",1987,4,43,0,0
"3308",1987,4,44,0,1943
"3309",1987,4,45,30,1870
"3310",1987,4,46,0,1388
"3311",1987,4,47,0,98
"3312",1987,4,48,23,1607
"3313",1987,4,49,1528,2238
"3314",1987,4,50,0,0
"3315",1987,4,51,0,0
"3316",1987,4,52,0,0
"3317",1987,4,53,0,0
"3318",1987,4,54,0,0
"3319",1987,4,55,0,0
"3320",1987,4,56,0,0
"3321",1987,4,57,0,0
"3322",1987,4,58,3228,1313
"3323",1987,4,59,203.5,781.5
"3324",1987,4,60,509,535
"3325",1987,4,61,712,695
"3326",1987,4,62,437,4407
"3327",1987,4,63,621,410.5
"3328",1987,4,64,173.5,243
"3329",1988,1,1,10731,26471
"3330",1988,1,2,3386,2653
"3331",1988,1,3,3005,1913
"3332",1988,1,4,2628,3958
"3333",1988,1,5,31183,3921
"3334",1988,1,6,90325,6430
"3335",1988,1,7,7364,4775
"3336",1988,1,8,2664,427
"3337",1988,1,9,2593,878
"3338",1988,1,10,2986,304
"3339",1988,1,11,2498,760
"3340",1988,1,12,844,330
"3341",1988,1,13,597,110
"3342",1988,1,14,1185,223
"3343",1988,1,15,16186,72
"3344",1988,1,16,20351,562
"3345",1988,1,17,15765,515
"3346",1988,1,18,8367,646
"3347",1988,1,19,1518,79
"3348",1988,1,20,420,9
"3349",1988,1,21,380,12
"3350",1988,1,22,1590,23
"3351",1988,1,23,476,47
"3352",1988,1,24,232,2
"3353",1988,1,25,475,9
"3354",1988,1,26,4033,230
"3355",1988,1,27,249,46
"3356",1988,1,28,2079,102
"3357",1988,1,29,2530,467
"3358",1988,1,30,2018,573
"3359",1988,1,31,1111,21
"3360",1988,1,32,1290,112
"3361",1988,1,33,925,66
"3362",1988,1,34,158,35
"3363",1988,1,35,1299,307
"3364",1988,1,36,1417,117
"3365",1988,1,37,356,202
"3366",1988,1,38,3384,664
"3367",1988,1,39,1304,304.5
"3368",1988,1,40,3327,5296
"3369",1988,1,41,3,201
"3370",1988,1,42,184.333333333333,306
"3371",1988,1,43,313,19
"3372",1988,1,44,0,2174
"3373",1988,1,45,25,2099
"3374",1988,1,46,0,1581
"3375",1988,1,47,14,262
"3376",1988,1,48,6,1659
"3377",1988,1,49,2060,2665
"3378",1988,1,50,4874,6749
"3379",1988,1,51,2271,1840
"3380",1988,1,52,11,6
"3381",1988,1,53,660,637
"3382",1988,1,54,10,21
"3383",1988,1,55,25,66
"3384",1988,1,56,272,742
"3385",1988,1,57,85,776
"3386",1988,1,58,3837,1318
"3387",1988,1,59,246.666666666667,708
"3388",1988,1,60,643,666
"3389",1988,1,61,812,690
"3390",1988,1,62,562,4571
"3391",1988,1,63,646.5,453
"3392",1988,1,64,317,286.5
"3393",1988,2,1,929,1614
"3394",1988,2,2,314,230
"3395",1988,2,3,234,153
"3396",1988,2,4,781,822
"3397",1988,2,5,3812,562
"3398",1988,2,6,7151,772
"3399",1988,2,7,243,95
"3400",1988,2,8,519,150
"3401",1988,2,9,911,237
"3402",1988,2,10,1240,131
"3403",1988,2,11,853,351
"3404",1988,2,12,652,237
"3405",1988,2,13,454,83
"3406",1988,2,14,229,54
"3407",1988,2,15,4718,31
"3408",1988,2,16,5633,230
"3409",1988,2,17,3429,144
"3410",1988,2,18,4044,358
"3411",1988,2,19,793,26
"3412",1988,2,20,250,5
"3413",1988,2,21,317,8
"3414",1988,2,22,973,20
"3415",1988,2,23,476,47
"3416",1988,2,24,139,1
"3417",1988,2,25,104,2
"3418",1988,2,26,113,9
"3419",1988,2,27,141,38
"3420",1988,2,28,976,66
"3421",1988,2,29,1230,289
"3422",1988,2,30,1073,338
"3423",1988,2,31,870,15
"3424",1988,2,32,220,56
"3425",1988,2,33,567,53
"3426",1988,2,34,158,35
"3427",1988,2,35,419,125
"3428",1988,2,36,704,76
"3429",1988,2,37,221,78
"3430",1988,2,38,1875.5,273.5
"3431",1988,2,39,302.5,65
"3432",1988,2,40,477,632
"3433",1988,2,41,0,78
"3434",1988,2,42,43.6666666666667,37.3333333333333
"3435",1988,2,43,313,19
"3436",1988,2,44,0,58
"3437",1988,2,45,0,64
"3438",1988,2,46,0,65
"3439",1988,2,47,0,32
"3440",1988,2,48,0,35
"3441",1988,2,49,394,447
"3442",1988,2,50,4874,6749
"3443",1988,2,51,2271,1840
"3444",1988,2,52,11,6
"3445",1988,2,53,660,637
"3446",1988,2,54,10,21
"3447",1988,2,55,25,66
"3448",1988,2,56,272,742
"3449",1988,2,57,85,776
"3450",1988,2,58,111,28
"3451",1988,2,59,74.3333333333333,156.333333333333
"3452",1988,2,60,66,30
"3453",1988,2,61,28,20
"3454",1988,2,62,73,153
"3455",1988,2,63,44.5,38
"3456",1988,2,64,107,56.5
"3457",1988,3,1,588,1488
"3458",1988,3,2,12,15
"3459",1988,3,3,0,31
"3460",1988,3,4,49,93
"3461",1988,3,5,350,70
"3462",1988,3,6,2454,399
"3463",1988,3,7,40,156
"3464",1988,3,8,0,0
"3465",1988,3,9,24,9
"3466",1988,3,10,54,5
"3467",1988,3,11,28,20
"3468",1988,3,12,17,10
"3469",1988,3,13,18,2
"3470",1988,3,14,67,66
"3471",1988,3,15,252,2
"3472",1988,3,16,263,8
"3473",1988,3,17,126,7
"3474",1988,3,18,177,17
"3475",1988,3,19,41,2
"3476",1988,3,20,0,0
"3477",1988,3,21,0,0
"3478",1988,3,22,95,0
"3479",1988,3,23,0,0
"3480",1988,3,24,30,1
"3481",1988,3,25,28,0
"3482",1988,3,26,34,4
"3483",1988,3,27,0,0
"3484",1988,3,28,0,0
"3485",1988,3,29,79,14
"3486",1988,3,30,56,11
"3487",1988,3,31,33,4
"3488",1988,3,32,0,0
"3489",1988,3,33,41,6
"3490",1988,3,34,0,0
"3491",1988,3,35,4,0
"3492",1988,3,36,0,0
"3493",1988,3,37,0,0
"3494",1988,3,38,261,57
"3495",1988,3,39,43,11.5
"3496",1988,3,40,168,160
"3497",1988,3,41,0,26
"3498",1988,3,42,0,0
"3499",1988,3,43,0,0
"3500",1988,3,44,0,218
"3501",1988,3,45,1,213
"3502",1988,3,46,0,136
"3503",1988,3,47,14,35
"3504",1988,3,48,0,59
"3505",1988,3,49,0,0
"3506",1988,3,50,0,0
"3507",1988,3,51,0,0
"3508",1988,3,52,0,0
"3509",1988,3,53,0,0
"3510",1988,3,54,0,0
"3511",1988,3,55,0,0
"3512",1988,3,56,0,0
"3513",1988,3,57,0,0
"3514",1988,3,58,0,0
"3515",1988,3,59,32.6666666666667,80.6666666666667
"3516",1988,3,60,97,97
"3517",1988,3,61,67,33
"3518",1988,3,62,26,105
"3519",1988,3,63,2.5,11
"3520",1988,3,64,29.5,9
"3521",1988,4,1,9214,23369
"3522",1988,4,2,3060,2408
"3523",1988,4,3,2771,1729
"3524",1988,4,4,1798,3043
"3525",1988,4,5,27021,3289
"3526",1988,4,6,80720,5259
"3527",1988,4,7,7081,4524
"3528",1988,4,8,2145,277
"3529",1988,4,9,1658,632
"3530",1988,4,10,1692,168
"3531",1988,4,11,1617,389
"3532",1988,4,12,175,83
"3533",1988,4,13,125,25
"3534",1988,4,14,889,103
"3535",1988,4,15,11216,39
"3536",1988,4,16,14455,324
"3537",1988,4,17,12210,364
"3538",1988,4,18,4146,271
"3539",1988,4,19,684,51
"3540",1988,4,20,170,4
"3541",1988,4,21,63,4
"3542",1988,4,22,522,3
"3543",1988,4,23,0,0
"3544",1988,4,24,63,0
"3545",1988,4,25,343,7
"3546",1988,4,26,3886,217
"3547",1988,4,27,108,8
"3548",1988,4,28,1103,36
"3549",1988,4,29,1221,164
"3550",1988,4,30,889,224
"3551",1988,4,31,208,2
"3552",1988,4,32,1070,56
"3553",1988,4,33,317,7
"3554",1988,4,34,0,0
"3555",1988,4,35,876,182
"3556",1988,4,36,713,41
"3557",1988,4,37,135,124
"3558",1988,4,38,1247.5,333.5
"3559",1988,4,39,958.5,228
"3560",1988,4,40,2682,4504
"3561",1988,4,41,3,97
"3562",1988,4,42,211,403
"3563",1988,4,43,0,0
"3564",1988,4,44,0,1898
"3565",1988,4,45,24,1822
"3566",1988,4,46,0,1380
"3567",1988,4,47,0,195
"3568",1988,4,48,6,1565
"3569",1988,4,49,1666,2218
"3570",1988,4,50,0,0
"3571",1988,4,51,0,0
"3572",1988,4,52,0,0
"3573",1988,4,53,0,0
"3574",1988,4,54,0,0
"3575",1988,4,55,0,0
"3576",1988,4,56,0,0
"3577",1988,4,57,0,0
"3578",1988,4,58,3726,1290
"3579",1988,4,59,139.666666666667,471
"3580",1988,4,60,480,539
"3581",1988,4,61,717,637
"3582",1988,4,62,463,4313
"3583",1988,4,63,599.5,404
"3584",1988,4,64,180.5,221
"3585",1989,1,1,10133,26489
"3586",1989,1,2,3263,2686
"3587",1989,1,3,2933,2103
"3588",1989,1,4,2694,4188
"3589",1989,1,5,30427,4060
"3590",1989,1,6,87113,6478
"3591",1989,1,7,7621,4551
"3592",1989,1,8,2858,411
"3593",1989,1,9,2526,851
"3594",1989,1,10,2993,328
"3595",1989,1,11,2567,708
"3596",1989,1,12,782,349
"3597",1989,1,13,609,107
"3598",1989,1,14,1173,213
"3599",1989,1,15,16117,70
"3600",1989,1,16,20136,605
"3601",1989,1,17,15237,551
"3602",1989,1,18,8159,620
"3603",1989,1,19,1392,99
"3604",1989,1,20,404,5
"3605",1989,1,21,402,14
"3606",1989,1,22,1415,25
"3607",1989,1,23,474,46
"3608",1989,1,24,228,3
"3609",1989,1,25,580,10
"3610",1989,1,26,4054,219
"3611",1989,1,27,224,43
"3612",1989,1,28,2309,98
"3613",1989,1,29,2389,519
"3614",1989,1,30,2024,553
"3615",1989,1,31,1286,38
"3616",1989,1,32,1153,100
"3617",1989,1,33,888,73
"3618",1989,1,34,179,33
"3619",1989,1,35,1114,306
"3620",1989,1,36,1406,118
"3621",1989,1,37,363,165
"3622",1989,1,38,3274,719.5
"3623",1989,1,39,1306,322
"3624",1989,1,40,3094,5176
"3625",1989,1,41,0,216
"3626",1989,1,42,178.666666666667,321.333333333333
"3627",1989,1,43,322,8
"3628",1989,1,44,0,2137
"3629",1989,1,45,23,2075
"3630",1989,1,46,0,1543
"3631",1989,1,47,14,239
"3632",1989,1,48,15,1519
"3633",1989,1,49,2011,2551
"3634",1989,1,50,4583,6871
"3635",1989,1,51,2239,2000
"3636",1989,1,52,18,7
"3637",1989,1,53,617,673
"3638",1989,1,54,8,16
"3639",1989,1,55,17,64
"3640",1989,1,56,274,789
"3641",1989,1,57,68,793
"3642",1989,1,58,3483,1337
"3643",1989,1,59,324,768
"3644",1989,1,60,667,617
"3645",1989,1,61,806,690
"3646",1989,1,62,483,4252
"3647",1989,1,63,657.5,426
"3648",1989,1,64,319.5,262
"3649",1989,2,1,917,1683
"3650",1989,2,2,308,245
"3651",1989,2,3,219,174
"3652",1989,2,4,760,880
"3653",1989,2,5,3788,623
"3654",1989,2,6,7038,845
"3655",1989,2,7,240,83
"3656",1989,2,8,548,138
"3657",1989,2,9,909,230
"3658",1989,2,10,1240,151
"3659",1989,2,11,883,298
"3660",1989,2,12,619,269
"3661",1989,2,13,465,79
"3662",1989,2,14,235,44
"3663",1989,2,15,4546,19
"3664",1989,2,16,5496,220
"3665",1989,2,17,3431,157
"3666",1989,2,18,3977,316
"3667",1989,2,19,717,33
"3668",1989,2,20,234,3
"3669",1989,2,21,345,8
"3670",1989,2,22,877,20
"3671",1989,2,23,474,46
"3672",1989,2,24,101,3
"3673",1989,2,25,115,0
"3674",1989,2,26,87,6
"3675",1989,2,27,147,31
"3676",1989,2,28,1227,58
"3677",1989,2,29,1199,327
"3678",1989,2,30,1069,331
"3679",1989,2,31,846,32
"3680",1989,2,32,218,46
"3681",1989,2,33,526,59
"3682",1989,2,34,179,33
"3683",1989,2,35,407,138
"3684",1989,2,36,730,86
"3685",1989,2,37,207,60
"3686",1989,2,38,1846.5,332.5
"3687",1989,2,39,354.5,75
"3688",1989,2,40,436,657
"3689",1989,2,41,0,84
"3690",1989,2,42,40.6666666666667,42.3333333333333
"3691",1989,2,43,322,8
"3692",1989,2,44,0,59
"3693",1989,2,45,0,64
"3694",1989,2,46,0,64
"3695",1989,2,47,0,33
"3696",1989,2,48,0,32
"3697",1989,2,49,413,426
"3698",1989,2,50,4583,6871
"3699",1989,2,51,2239,2000
"3700",1989,2,52,18,7
"3701",1989,2,53,617,673
"3702",1989,2,54,8,16
"3703",1989,2,55,17,64
"3704",1989,2,56,274,789
"3705",1989,2,57,68,793
"3706",1989,2,58,120,38
"3707",1989,2,59,72.3333333333333,161
"3708",1989,2,60,58,29
"3709",1989,2,61,31,18
"3710",1989,2,62,66,154
"3711",1989,2,63,40.5,33.5
"3712",1989,2,64,108.5,69.5
"3713",1989,3,1,475,1538
"3714",1989,3,2,14,22
"3715",1989,3,3,7,32
"3716",1989,3,4,47,105
"3717",1989,3,5,335,66
"3718",1989,3,6,2546,435
"3719",1989,3,7,40,163
"3720",1989,3,8,0,0
"3721",1989,3,9,31,9
"3722",1989,3,10,43,3
"3723",1989,3,11,43,17
"3724",1989,3,12,25,11
"3725",1989,3,13,25,1
"3726",1989,3,14,62,66
"3727",1989,3,15,248,2
"3728",1989,3,16,262,9
"3729",1989,3,17,130,8
"3730",1989,3,18,205,7
"3731",1989,3,19,34,3
"3732",1989,3,20,0,0
"3733",1989,3,21,0,0
"3734",1989,3,22,93,0
"3735",1989,3,23,0,0
"3736",1989,3,24,26,0
"3737",1989,3,25,24,1
"3738",1989,3,26,29,0
"3739",1989,3,27,0,0
"3740",1989,3,28,0,0
"3741",1989,3,29,87,17
"3742",1989,3,30,48,14
"3743",1989,3,31,32,4
"3744",1989,3,32,0,0
"3745",1989,3,33,29,3
"3746",1989,3,34,0,0
"3747",1989,3,35,0,1
"3748",1989,3,36,0,0
"3749",1989,3,37,0,0
"3750",1989,3,38,277.5,70
"3751",1989,3,39,49,14.5
"3752",1989,3,40,162,168
"3753",1989,3,41,0,26
"3754",1989,3,42,0,0
"3755",1989,3,43,0,0
"3756",1989,3,44,0,223
"3757",1989,3,45,2,219
"3758",1989,3,46,0,129
"3759",1989,3,47,14,32
"3760",1989,3,48,0,60
"3761",1989,3,49,0,0
"3762",1989,3,50,0,0
"3763",1989,3,51,0,0
"3764",1989,3,52,0,0
"3765",1989,3,53,0,0
"3766",1989,3,54,0,0
"3767",1989,3,55,0,0
"3768",1989,3,56,0,0
"3769",1989,3,57,0,0
"3770",1989,3,58,0,0
"3771",1989,3,59,52.3333333333333,81
"3772",1989,3,60,127,82
"3773",1989,3,61,57,38
"3774",1989,3,62,12,105
"3775",1989,3,63,6,8.5
"3776",1989,3,64,25.5,11.5
"3777",1989,4,1,8741,23268
"3778",1989,4,2,2941,2419
"3779",1989,4,3,2707,1897
"3780",1989,4,4,1887,3203
"3781",1989,4,5,26304,3371
"3782",1989,4,6,77529,5198
"3783",1989,4,7,7341,4305
"3784",1989,4,8,2310,273
"3785",1989,4,9,1586,612
"3786",1989,4,10,1710,174
"3787",1989,4,11,1641,393
"3788",1989,4,12,138,69
"3789",1989,4,13,119,27
"3790",1989,4,14,876,103
"3791",1989,4,15,11323,49
"3792",1989,4,16,14378,376
"3793",1989,4,17,11676,386
"3794",1989,4,18,3977,297
"3795",1989,4,19,641,63
"3796",1989,4,20,170,2
"3797",1989,4,21,57,6
"3798",1989,4,22,445,5
"3799",1989,4,23,0,0
"3800",1989,4,24,101,0
"3801",1989,4,25,441,9
"3802",1989,4,26,3938,213
"3803",1989,4,27,77,12
"3804",1989,4,28,1082,40
"3805",1989,4,29,1103,175
"3806",1989,4,30,907,208
"3807",1989,4,31,408,2
"3808",1989,4,32,935,54
"3809",1989,4,33,333,11
"3810",1989,4,34,0,0
"3811",1989,4,35,707,167
"3812",1989,4,36,676,32
"3813",1989,4,37,156,105
"3814",1989,4,38,1150,317
"3815",1989,4,39,902.5,232.5
"3816",1989,4,40,2496,4351
"3817",1989,4,41,0,106
"3818",1989,4,42,207,418.5
"3819",1989,4,43,0,0
"3820",1989,4,44,0,1855
"3821",1989,4,45,21,1792
"3822",1989,4,46,0,1350
"3823",1989,4,47,0,174
"3824",1989,4,48,15,1427
"3825",1989,4,49,1598,2125
"3826",1989,4,50,0,0
"3827",1989,4,51,0,0
"3828",1989,4,52,0,0
"3829",1989,4,53,0,0
"3830",1989,4,54,0,0
"3831",1989,4,55,0,0
"3832",1989,4,56,0,0
"3833",1989,4,57,0,0
"3834",1989,4,58,3363,1299
"3835",1989,4,59,199.333333333333,526
"3836",1989,4,60,482,506
"3837",1989,4,61,718,634
"3838",1989,4,62,405,3993
"3839",1989,4,63,611,384
"3840",1989,4,64,185.5,181
"3841",1990,1,1,10072,28883
"3842",1990,1,2,3484,3015
"3843",1990,1,3,2905,2214
"3844",1990,1,4,2782,4552
"3845",1990,1,5,32496,4670
"3846",1990,1,6,92078,7478
"3847",1990,1,7,8313,5150
"3848",1990,1,8,2908,465
"3849",1990,1,9,2676,858
"3850",1990,1,10,3044,307
"3851",1990,1,11,2537,774
"3852",1990,1,12,874,380
"3853",1990,1,13,645,114
"3854",1990,1,14,900,233
"3855",1990,1,15,17000,90
"3856",1990,1,16,21780,559
"3857",1990,1,17,16041,586
"3858",1990,1,18,8509,717
"3859",1990,1,19,1417,83
"3860",1990,1,20,434,6
"3861",1990,1,21,378,20
"3862",1990,1,22,1507,21
"3863",1990,1,23,439,40
"3864",1990,1,24,225,4
"3865",1990,1,25,628,15
"3866",1990,1,26,4175,208
"3867",1990,1,27,250,39
"3868",1990,1,28,2686,140
"3869",1990,1,29,2684,506
"3870",1990,1,30,2037,641
"3871",1990,1,31,1166,33
"3872",1990,1,32,1211,101
"3873",1990,1,33,908,85
"3874",1990,1,34,174,32
"3875",1990,1,35,888,311
"3876",1990,1,36,1478,124
"3877",1990,1,37,342,192
"3878",1990,1,38,3294,755.5
"3879",1990,1,39,1219.5,335
"3880",1990,1,40,3336,5520
"3881",1990,1,41,1,366
"3882",1990,1,42,184,338.333333333333
"3883",1990,1,43,326,15
"3884",1990,1,44,0,2414
"3885",1990,1,45,18,2152
"3886",1990,1,46,0,1727
"3887",1990,1,47,16,285
"3888",1990,1,48,22,1745
"3889",1990,1,49,1907,2969
"3890",1990,1,50,4684,6877
"3891",1990,1,51,2165,1861
"3892",1990,1,52,11,5
"3893",1990,1,53,642,642
"3894",1990,1,54,6,18
"3895",1990,1,55,16,67
"3896",1990,1,56,299,722
"3897",1990,1,57,80,744
"3898",1990,1,58,3595,1530
"3899",1990,1,59,307,770
"3900",1990,1,60,690,702
"3901",1990,1,61,921,691
"3902",1990,1,62,494,4458
"3903",1990,1,63,668.5,479.5
"3904",1990,1,64,387,340.5
"3905",1990,2,1,946,1996
"3906",1990,2,2,334,285
"3907",1990,2,3,192,184
"3908",1990,2,4,764,980
"3909",1990,2,5,3888,754
"3910",1990,2,6,7231,1046
"3911",1990,2,7,255,105
"3912",1990,2,8,598,183
"3913",1990,2,9,922,250
"3914",1990,2,10,1322,166
"3915",1990,2,11,976,351
"3916",1990,2,12,682,302
"3917",1990,2,13,481,93
"3918",1990,2,14,274,54
"3919",1990,2,15,4956,24
"3920",1990,2,16,6021,204
"3921",1990,2,17,3551,174
"3922",1990,2,18,4065,400
"3923",1990,2,19,730,27
"3924",1990,2,20,254,4
"3925",1990,2,21,320,10
"3926",1990,2,22,891,14
"3927",1990,2,23,439,40
"3928",1990,2,24,99,1
"3929",1990,2,25,121,1
"3930",1990,2,26,105,3
"3931",1990,2,27,155,28
"3932",1990,2,28,1351,84
"3933",1990,2,29,1390,307
"3934",1990,2,30,1059,379
"3935",1990,2,31,831,23
"3936",1990,2,32,221,39
"3937",1990,2,33,554,66
"3938",1990,2,34,174,32
"3939",1990,2,35,312.5,113
"3940",1990,2,36,780,84
"3941",1990,2,37,225,77
"3942",1990,2,38,1865.5,343
"3943",1990,2,39,318,85.5
"3944",1990,2,40,469,636
"3945",1990,2,41,0,80
"3946",1990,2,42,37.6666666666667,40
"3947",1990,2,43,326,15
"3948",1990,2,44,0,67
"3949",1990,2,45,0,65
"3950",1990,2,46,0,62
"3951",1990,2,47,0,33
"3952",1990,2,48,0,41
"3953",1990,2,49,403,492
"3954",1990,2,50,4684,6877
"3955",1990,2,51,2165,1861
"3956",1990,2,52,11,5
"3957",1990,2,53,642,642
"3958",1990,2,54,6,18
"3959",1990,2,55,16,67
"3960",1990,2,56,299,722
"3961",1990,2,57,80,744
"3962",1990,2,58,103,41
"3963",1990,2,59,65.3333333333333,146.333333333333
"3964",1990,2,60,77,29
"3965",1990,2,61,30,20
"3966",1990,2,62,64,170
"3967",1990,2,63,48.5,31.5
"3968",1990,2,64,174.5,108
"3969",1990,3,1,494,1550
"3970",1990,3,2,16,24
"3971",1990,3,3,1,36
"3972",1990,3,4,35,98
"3973",1990,3,5,319,84
"3974",1990,3,6,2498,509
"3975",1990,3,7,38,157
"3976",1990,3,8,0,0
"3977",1990,3,9,40,5
"3978",1990,3,10,62,5
"3979",1990,3,11,40,18
"3980",1990,3,12,26,9
"3981",1990,3,13,23,3
"3982",1990,3,14,67,78
"3983",1990,3,15,310,2
"3984",1990,3,16,285,8
"3985",1990,3,17,144,14
"3986",1990,3,18,175,17
"3987",1990,3,19,48,0
"3988",1990,3,20,0,0
"3989",1990,3,21,0,0
"3990",1990,3,22,82,0
"3991",1990,3,23,0,0
"3992",1990,3,24,33,1
"3993",1990,3,25,62,2
"3994",1990,3,26,75,2
"3995",1990,3,27,0,0
"3996",1990,3,28,0,0
"3997",1990,3,29,66,24
"3998",1990,3,30,53,29
"3999",1990,3,31,30,2
"4000",1990,3,32,0,0
"4001",1990,3,33,42,3
"4002",1990,3,34,0,0
"4003",1990,3,35,6,12.5
"4004",1990,3,36,0,0
"4005",1990,3,37,0,0
"4006",1990,3,38,258,75
"4007",1990,3,39,41.5,16
"4008",1990,3,40,174,142
"4009",1990,3,41,0,24
"4010",1990,3,42,0,0
"4011",1990,3,43,0,0
"4012",1990,3,44,0,220
"4013",1990,3,45,0,216
"4014",1990,3,46,0,118
"4015",1990,3,47,16,34
"4016",1990,3,48,0,57
"4017",1990,3,49,0,0
"4018",1990,3,50,0,0
"4019",1990,3,51,0,0
"4020",1990,3,52,0,0
"4021",1990,3,53,0,0
"4022",1990,3,54,0,0
"4023",1990,3,55,0,0
"4024",1990,3,56,0,0
"4025",1990,3,57,0,0
"4026",1990,3,58,0,0
"4027",1990,3,59,34.6666666666667,82
"4028",1990,3,60,107,114
"4029",1990,3,61,64,36
"4030",1990,3,62,23,99
"4031",1990,3,63,8.5,30
"4032",1990,3,64,36.5,9
"4033",1990,4,1,8632,25337
"4034",1990,4,2,3134,2706
"4035",1990,4,3,2712,1994
"4036",1990,4,4,1983,3474
"4037",1990,4,5,28289,3832
"4038",1990,4,6,82349,5923
"4039",1990,4,7,8020,4888
"4040",1990,4,8,2310,282
"4041",1990,4,9,1714,603
"4042",1990,4,10,1660,136
"4043",1990,4,11,1521,405
"4044",1990,4,12,166,69
"4045",1990,4,13,141,18
"4046",1990,4,14,559,101
"4047",1990,4,15,11734,64
"4048",1990,4,16,15474,347
"4049",1990,4,17,12346,398
"4050",1990,4,18,4269,300
"4051",1990,4,19,639,56
"4052",1990,4,20,180,2
"4053",1990,4,21,58,10
"4054",1990,4,22,534,7
"4055",1990,4,23,0,0
"4056",1990,4,24,93,2
"4057",1990,4,25,445,12
"4058",1990,4,26,3995,203
"4059",1990,4,27,95,11
"4060",1990,4,28,1335,56
"4061",1990,4,29,1228,175
"4062",1990,4,30,925,233
"4063",1990,4,31,305,8
"4064",1990,4,32,990,62
"4065",1990,4,33,312,16
"4066",1990,4,34,0,0
"4067",1990,4,35,569.5,185.5
"4068",1990,4,36,698,40
"4069",1990,4,37,117,115
"4070",1990,4,38,1170.5,337.5
"4071",1990,4,39,860,233.5
"4072",1990,4,40,2693,4742
"4073",1990,4,41,1,262
"4074",1990,4,42,219.5,447.5
"4075",1990,4,43,0,0
"4076",1990,4,44,0,2127
"4077",1990,4,45,18,1871
"4078",1990,4,46,0,1547
"4079",1990,4,47,0,218
"4080",1990,4,48,22,1647
"4081",1990,4,49,1504,2477
"4082",1990,4,50,0,0
"4083",1990,4,51,0,0
"4084",1990,4,52,0,0
"4085",1990,4,53,0,0
"4086",1990,4,54,0,0
"4087",1990,4,55,0,0
"4088",1990,4,56,0,0
"4089",1990,4,57,0,0
"4090",1990,4,58,3492,1489
"4091",1990,4,59,207,541.666666666667
"4092",1990,4,60,506,559
"4093",1990,4,61,827,635
"4094",1990,4,62,407,4189
"4095",1990,4,63,611.5,418
"4096",1990,4,64,176,223.5
"4097",1991,1,1,10637,32245
"4098",1991,1,2,3502,3410
"4099",1991,1,3,3133,2483
"4100",1991,1,4,2887,5318
"4101",1991,1,5,34854,5832
"4102",1991,1,6,99063,9429
"4103",1991,1,7,8708,5678
"4104",1991,1,8,2973,535
"4105",1991,1,9,2887,851
"4106",1991,1,10,3255,315
"4107",1991,1,11,2628,815
"4108",1991,1,12,856,410
"4109",1991,1,13,663,121
